cpu_usage_x,mem_usage_x,net_in_rate_x,net_out_rate_x,disk_in_rate_x,disk_out_rate_x,cpu_usage_y,mem_usage_y,net_in_rate_y,net_out_rate_y,disk_in_rate_y,disk_out_rate_y,avg_lat
3.55,9.77,159.28,346.99,0.0,0.0,55.97,255.99,949.75,999.78,200.0,200.0,0.5525629032691636
3.56,9.77,159.25,346.94,0.0,0.0,55.97,255.99,949.77,999.78,200.0,200.0,0.5792494877518721
3.56,9.77,159.21,346.89,0.0,0.0,55.97,255.99,949.8,999.78,200.0,200.0,0.32804187862941975
3.57,9.77,159.17,346.84,0.0,0.0,55.97,255.99,949.82,999.78,200.0,200.0,0.47593785023903995
3.58,9.77,159.13,346.8,0.0,0.0,55.97,255.99,949.85,999.78,200.0,200.0,0.6878530871294075
3.57,9.77,158.98,346.95,0.0,0.0,55.97,255.99,949.8,999.78,200.0,200.0,0.5610271381671245
3.57,9.77,158.83,347.1,0.0,0.0,55.97,255.99,949.75,999.78,200.0,200.0,0.246818507473384
3.57,9.77,158.67,347.26,0.0,0.0,55.97,255.99,949.7,999.78,200.0,200.0,0.5407252418678453
3.57,9.77,158.52,347.41,0.0,0.0,55.97,255.99,949.65,999.78,200.0,200.0,0.5549218422096112
3.56,9.77,158.37,347.57,0.0,0.0,55.97,255.99,949.6,999.78,200.0,200.0,0.49568234048436643
3.57,9.77,158.37,347.55,0.0,0.0,55.97,255.99,949.66,999.78,200.0,200.0,0.5125494934741103
3.57,9.77,158.38,347.53,0.0,0.0,55.97,255.99,949.72,999.78,200.0,200.0,0.49646216590579817
3.58,9.77,158.38,347.51,0.0,0.0,55.97,255.99,949.79,999.78,200.0,200.0,0.31899941820746686
3.58,9.77,158.39,347.5,0.0,0.0,55.97,255.99,949.85,999.78,200.0,200.0,0.5191128406937359
3.58,9.77,158.39,347.48,0.0,0.0,55.97,255.99,949.91,999.79,200.0,200.0,0.5775166533686358
3.59,9.77,158.63,347.29,0.0,0.0,55.97,255.99,949.85,999.79,200.0,200.0,0.46787318125997085
3.59,9.77,158.87,347.09,0.0,0.0,55.97,255.99,949.78,999.79,200.0,200.0,0.3950582723598921
3.59,9.77,159.11,346.9,0.0,0.0,55.97,255.99,949.72,999.79,200.0,200.0,0.5455318983408639
