Timestamp,cpu_usage,mem_usage,net_in_rate,net_out_rate,disk_in_rate,disk_out_rate
1706548703,1.0000052518397509,55223975936,0,0,0,0
1706548708,1.0002090034448154,55223975936,0,0,0,0
1706548713,0.9993897772979433,55223975936,0,0,0,0
1706548718,1.0003535077930905,58878656512,0,0,0,0
1706548723,1.0002167418508885,60243509248,0,0,0,0
1706548728,0.9996317382914733,60243509248,0,0,0,0
1706548733,1.0006546895657311,60243509248,0,0,0,0
1706548738,0.9992777871449443,60243509248,0,0,0,0
1706548743,1.0000062788368338,60243509248,0,0,0,0
1706548748,1.0006825536559936,60243509248,0,0,0,0
1706548753,1.0000069422399402,60243509248,0,0,0,0
1706548758,0.9994727804791467,60243509248,0,0,0,0
1706548763,1.000228194958733,60243509248,0,0,0,0
1706548768,1.0001906392718658,60243509248,0,0,0,0
1706548773,1.0000057485747658,60243509248,0,0,0,0
1706548778,1.0002031354268575,60243509248,0,0,0,0
1706548783,0.999227622663558,60243509248,0,0,0,0
1706548788,1.0006491601286065,60243509248,0,0,0,0
1706548793,0.9993224725324985,60243509248,0,0,0,0
1706548798,1.0003981907095647,60243509248,0,0,0,0
1706548803,0.9994483605795488,60243509248,0,0,0,0
1706548808,1.0007033713090139,60243509248,0,0,0,0
1706548813,0.9996736212928856,60243509248,0,0,0,0
1706548818,1.0002219801681882,60243509248,0,0,0,0
1706548823,1.0002356611607788,60243509248,0,0,0,0
1706548828,0.9996263189229888,60243509248,0,0,0,0
1706548833,1.0000068417553816,60243509248,0,0,0,0
1706548838,0.9999974267554356,62547755008,0,0,0,0
1706548843,0.9999976332923686,65263173632,0,0,0,0
1706548848,1.0002200459893111,65263173632,0,0,0,0
1706548853,0.9998336818417467,65263173632,0,0,0,0
1706548858,1.0006035543845693,65263173632,0,0,0,0
1706548863,0.999411100376184,65263173632,0,0,0,0
1706548868,1.0003141794634813,65263173632,0,0,0,0
1706548873,1.0003110838150315,65263173632,0,0,0,0
1706548878,0.9998037029823543,65263173632,0,0,0,0
1706548883,0.9995874367432179,65263173632,0,0,0,0
1706548888,1.000192972465092,65263173632,0,0,0,0
1706548893,1.000006236005731,65263173632,0,0,0,0
1706548898,1.0000066676785277,65263173632,0,0,0,0
1706548903,0.9997989065536862,65263173632,0,0,0,0
1706548908,1.0000067701997981,65263173632,0,0,0,0
1706548913,1.0000067453778752,65263173632,0,0,0,0
1706548918,1.0005538991059586,65263173632,0,0,0,0
1706548923,0.9993374746821044,65263173632,0,0,0,0
1706548928,1.0000053296952796,65263173632,0,0,0,0
1706548933,0.9998189608100506,65263173632,0,0,0,0
1706548938,1.0002109897771025,65263173632,0,0,0,0
1706548943,1.0001769168235355,65263173632,0,0,0,0
1706548948,1.000222755565223,65263173632,0,0,0,0
1706548953,1.0000065015894761,65263173632,0,0,0,0
1706548958,1.0000063094919882,65263173632,0,0,0,0
1706548963,0.9999992973484892,68573659136,0,0,0,0
1706548968,0.9997494198054379,70282706944,0,0,0,0
1706548973,1.0000069778699576,70282706944,0,0,0,0
1706548978,1.0002221344120552,70282706944,0,0,0,0
1706548983,1.0000053767816974,70282706944,0,0,0,0
1706548988,1.0000068083631886,70282706944,0,0,0,0
